Number,station,location,latitude,longitude,owner,Price_U91,Price_P98
32,"2 Lugard St, PENRITH NSW 2750","Lugard Street, Penrith, Sydney, Penrith City Council, New South Wales, 2750, Australia",-33.7343578,150.6912697,Caltex,136.4,161.4
78,"236 Condamine Street, MANLY VALE NSW 2093","Caltex Manly Vale, 236-238, Condamine Street, Manly Vale, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2093, Australia",-33.7851099,151.2673003,Caltex,Not Selling U91    ,Not Selling P98
79,"641 King Georges Rd, PENSHURST NSW 2222","King Georges Road, Penshurst, Sydney, Georges River Council, St George, New South Wales, 2222, Australia",-33.9635286,151.0926271,Caltex,Not Selling U91    ,159.7
86,"218 King Georges Road, Roselands NSW 2196","218, King Georges Road, Roselands, Sydney, Canterbury-Bankstown Council, New South Wales, 2196, Australia",-33.93310735,151.0735234,Caltex,Not Selling U91    ,152.4
110,"11 Macquarie Street, Windsor NSW 2756","Macquarie Street, Windsor, Sydney, Hawkesbury City Council, New South Wales, 2756, Australia",-33.6054609,150.8241958,Caltex,141.9,161.9
127,"862 Hume Highway, Bass Hill NSW 2197","Hume Highway, Bass Hill, Sydney, Canterbury-Bankstown Council, New South Wales, 2197, Australia",-33.8990338,150.9964063,Caltex,131.9,151.9
169,"770 Richmond Road, Berkshire Park NSW 2765","Richmond Road, Berkshire Park, Sydney, Penrith City Council, New South Wales, 2765, Australia",-33.6706472,150.8056867,Caltex,140.4,160.4
188,"1-3 CHURCH ST, PORT KEMBLA NSW 2505","Church Street, Port Kembla, Wollongong City Council, New South Wales, 2505, Australia",-34.4849082,150.9039099,Caltex,127.9,Not Selling P98
200,"12-14 Bolwarra Rd, PORT MACQUARIE NSW 2444","Bolwarra Road, Port Macquarie, Port Macquarie-Hastings Council, New South Wales, 2444, Australia",-31.4500168,152.8860802,Caltex,137,Not Selling P98
219,"67 Orange Grove Road, Liverpool NSW 2170","Orange Grove Road, Liverpool, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.9152648,150.9208069,Caltex,129.9,149.9
220,"147 Newbridge Rd, CHIPPING NORTON NSW 2170","Newbridge Road, Chipping Norton, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.929447,150.9794834,Caltex,135.9,155.9
221,"390 Princes Highway, Blakehurst NSW 2221","Woolworths Petrol, 390, Princes Highway, Blakehurst, Sydney, Georges River Council, St George, New South Wales, 2221, Australia",-33.9903586,151.1136284,Caltex,134.5,154.5
235,"87-91 ROBERTS RD, GREENACRE NSW 2190","Roberts Road, Greenacre, Sydney, Canterbury-Bankstown Council, New South Wales, 2190, Australia",-33.9019184,151.0647214,Caltex,Not Selling U91    ,156.9
237,"19 The Northern Rd, Luddenham NSW 2745","Caltex, 19, The Northern Road, Luddenham, Sydney, Penrith City Council, New South Wales, 2745, Australia",-33.87541245,150.6892916,Caltex,135.9,160.9
238,"1233 Pacific Highway, Turramurra NSW 2074","Woolworths/Caltex Service Station, 1233, Pacific Highway, Turramurra, Sydney, Ku-ring-gai Council, Upper North Shore, New South Wales, 2074, Australia",-33.73314105,151.1313878,Caltex,Not Selling U91    ,Not Selling P98
240,"33 VILLAGE CCT, GREGORY HILLS NSW 2557","Village Circuit, Gregory Hills, Sydney, Camden Council, New South Wales, 2557, Australia",-34.0229138,150.7754969,Caltex,Not Selling U91    ,Not Selling P98
245,"775 Princes Hwy, TEMPE NSW 2044","Princes Highway, Tempe, Sydney, Inner West Council, Inner West, New South Wales, 2044, Australia",-33.9279322,151.1579164,Caltex,138.9,163.9
251,"36 Great Western Highway, MOUNT VICTORIA NSW 2786","Great Western Highway, Mount Victoria, Blue Mountains City Council, New South Wales, 2786, Australia",-33.5952467,150.2634487,Caltex,Not Selling U91    ,170.4
283,"280-282 Canley Vale Road, CANLEY HEIGHTS NSW 2166","Canley Vale Road, Canley Heights, Sydney, Fairfield City Council, New South Wales, 2166, Australia",-33.8851957,150.9350755,Caltex,Not Selling U91    ,162.9
284,"1413-1415 Elizabeth Dr, KEMPS CREEK NSW 2178","Elizabeth Drive, Kemps Creek, Sydney, Liverpool City Council, New South Wales, 2178, Australia",-33.8807995,150.7991875,Caltex,130.9,Not Selling P98
298,"132 Old Bathurst Road, Emu Plains NSW 2750","Old Bathurst Road, Emu Plains, Penrith, Sydney, Penrith City Council, New South Wales, 2750, Australia",-33.7459364,150.6711105,Caltex,136.9,156.9
303,"281 Hawkesbury Rd, Winmalee NSW 2777","Hawkesbury Road, Winmalee, Sydney, Blue Mountains City Council, New South Wales, 2777, Australia",-33.6865977,150.5862036,Caltex,146.9,Not Selling P98
305,"742 Forest Road, Peakhurst NSW 2210","Forest Road, Peakhurst, Sydney, Georges River Council, St George, New South Wales, 2210, Australia",-33.9600908,151.0611464,Caltex,Not Selling U91    ,151.9
307,"574 Great Western Hwy, Werrington NSW 2747","Great Western Highway, Werrington, Sydney, Penrith City Council, New South Wales, 2747, Australia",-33.7659377,150.7484569,Caltex,134.7,154.7
316,"220 Wollombi Road, Cessnock NSW 2325","Wollombi Road, Wollombi, Cessnock City Council, New South Wales, 2325, Australia",-32.935174,151.1476962,Caltex,Not Selling U91    ,147.5
317,"97 Hume Highway, Chullora NSW 2190","Hume Highway, Chullora, Sydney, Canterbury-Bankstown Council, New South Wales, 2190, Australia",-33.8957599,151.0513634,Caltex,Not Selling U91    ,150.9
361,"387 New England Hwy, RUTHERFORD NSW 2320","New England Highway, Rutherford, Maitland City Council, New South Wales, 2320, Australia",-32.7069444,151.4997329,Caltex,159.9,180.9
362,"465 Pacific Hwy, WYOMING NSW 2250","Pacific Highway, Wyoming, Gosford, Central Coast Council, New South Wales, 2250, Australia",-33.4088703,151.3500149,Caltex,Not Selling U91    ,180.9
380,"3356 Putty Road, Colo Heights NSW 2756","Putty Road, Parrs Brush, Colo Heights, Hawkesbury City Council, New South Wales, 2756, Australia",-33.3995711,150.7621161,Caltex,139.9,160.9
384,"360 Flushcombe Road, Prospect NSW 2148","Flushcombe Road, Prospect, Sydney, Blacktown City Council, New South Wales, 2148, Australia",-33.795963,150.9045189,Caltex,132.9,152.9
385,"287 Liverpool Road, Burwood NSW 2134","Liverpool Road, Burwood, Sydney, Burwood Council, New South Wales, 2134, Australia",-33.8866879,151.1071139,Caltex,130.9,150.9
395,"505 Crown St, West Wollongong NSW 2500","Crown Street, West Wollongong, Wollongong City Council, New South Wales, 2500, Australia",-34.4259205,150.8758254,Caltex,136.5,161.9
411,"5558 Old Northern Road, WISEMANS FERRY NSW 2775","Old Northern Road, Wisemans Ferry, Sydney, The Council of the Shire of Hornsby, New South Wales, 2775, Australia",-33.38017,150.9880031,Caltex,146.9,169.9
432,"9 Bay Village Rd, BATEAU BAY NSW 2261","Bay Village Road, Bateau Bay, Central Coast Council, New South Wales, 2261, Australia",-33.3727499,151.4735906,Caltex,159.9,179.9
435,"900 Pacific Highway, LISAROW NSW 2250","Pacific Highway, Lisarow, Gosford, Central Coast Council, New South Wales, 2250, Australia",-33.383175,151.3689416,Caltex,159.9,179.9
442,"316 Camden Valley Way, Narellan NSW 2567","Camden Valley Way, Narellan, Sydney, Camden Council, New South Wales, 2567, Australia",-34.039367,150.7400246,Caltex,136.9,156.9
444,"609 Hovell St, SOUTH ALBURY NSW 2640","Hovell Street, South Albury, Albury, Albury City Council, New South Wales, 2640, Australia",-36.08768,146.9208347,Caltex,135.9,Not Selling P98
445,"603 Pacific Hwy, MOUNT COLAH NSW 2079","Caltex Ampol Service Station, 603, Pacific Highway, Mount Colah, Sydney, The Council of the Shire of Hornsby, New South Wales, 2079, Australia",-33.6703057,151.1151796,Caltex,Not Selling U91    ,164.9
447,"186 Pacific Highway, Tuggerah NSW 2259","Pacific Chinese Cuisine, 186, Pacific Highway, Tuggerah, Central Coast Council, New South Wales, 2259, Australia",-33.2942415,151.4222523,Caltex,159.9,179.9
448,"24-26 Gavenlock Road, Tuggerah NSW 2259","Gavenlock Road, Tuggerah, Central Coast Council, New South Wales, 2259, Australia",-33.3072254,151.4157761,Caltex,Not Selling U91    ,179.9
449,"300 New England Highway, Rutherford NSW 2320","New England Highway, Rutherford, Maitland City Council, New South Wales, 2320, Australia",-32.7069444,151.4997329,Caltex,Not Selling U91    ,179.9
461,"The Entrance, FORRESTERS BEACH NSW 2260","The Entrance Road, Forresters Beach, Central Coast Council, New South Wales, 2260, Australia",-33.4107407,151.4585421,Caltex,159.9,Not Selling P98
463,"2021 New England Hwy, Greta NSW 2334","New England Highway, Greta, Cessnock City Council, New South Wales, 2334, Australia",-32.6746674,151.3863139,Caltex,156.7,174.7
474,"84-86 Maitland St, MUSWELLBROOK NSW 2333","Maitland Street, Muswellbrook, Muswellbrook Shire Council, New South Wales, 2333, Australia",-32.269738,150.8882181,Caltex,Not Selling U91    ,Not Selling P98
494,"425 Crown Street, Wollongong West NSW 2500","Woolworths Petrol, 425, Crown Street, Wollongong, Wollongong City Council, New South Wales, 2500, Australia",-34.4262815,150.8797351,Caltex,136.4,Not Selling P98
495,"449 Captain Cook Drive, Woolooware NSW 2230","Captain Cook Drive, Woolooware, Sydney, Sutherland Shire Council, New South Wales, 2230, Australia",-34.0393513,151.1428075,Caltex,149.9,169.9
496,"48-50 Blaxland Road, Campbelltown NSW 2560","Blaxland Road, Campbelltown, Sydney, Campbelltown City Council, New South Wales, 2560, Australia",-34.0680348,150.8026496,Caltex,Not Selling U91    ,169.9
497,"261-265 Princes Highway, Bulli NSW 2516","Princes Highway, Bulli, Wollongong City Council, New South Wales, 2516, Australia",-34.3358066,150.9126831,Caltex,149.9,169.9
502,"3 Thomas Rose Drive, Rosemeadow NSW 2560","Thomas Rose Drive, Rosemeadow, Sydney, Campbelltown City Council, New South Wales, 2560, Australia",-34.1004447,150.7995977,Caltex,149.9,169.9
509,"12-14 Berowra Waters Rd, BEROWRA NSW 2081","Caltex, 12-14, Berowra Waters Road, Berowra, Sydney, The Council of the Shire of Hornsby, New South Wales, 2081, Australia",-33.62339465,151.1505486,Caltex,157.9,178.9
510,"200-202 Pennant Hills Road, THORNLEIGH NSW 2120","Pennant Hills Road, Thornleigh, Sydney, The Council of the Shire of Hornsby, New South Wales, 2120, Australia",-33.7325827,151.0782046,Caltex,157.9,178.9
511,"572 Pacific Hwy, Chatswood NSW 2067","Pacific Highway, Chatswood, Sydney, Willoughby City Council, Lower North Shore, New South Wales, 2067, Australia",-33.7959787,151.1781521,Caltex,149.9,171.9
516,"21 BARSDEN ST, CAMDEN NSW 2570","Barsden Street, Camden, Sydney, Camden Council, New South Wales, 2570, Australia",-34.0584192,150.6919291,Caltex,Not Selling U91    ,157.9
523,"153 Elizabeth Dr, Vincentia NSW 2540","Elizabeth Drive, Vincentia, Shoalhaven City Council, New South Wales, 2540, Australia",-35.0519046,150.6750514,Caltex,135.7,155.7
572,"109 GUNNEDAH RD, TAMINDA NSW 2340","Gunnedah Road, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",-31.0990317,150.899151,Caltex,Not Selling U91    ,Not Selling P98
582,"774 Parramatta Road, Lewisham NSW 2049","Parramatta Road, Lewisham, Sydney, Inner West Council, Inner West, New South Wales, 2049, Australia",-33.8901181,151.1476692,Caltex,145.9,165.9
586,"108W Fitzroy St, Walcha NSW 2354","Fitzroy Street, Walcha, Walcha Council, New South Wales, 2354, Australia",-30.9849173,151.5910984,Caltex,142.9,Not Selling P98
595,"400 Parramatta Road, Burwood NSW 2134","Parramatta Road, Burwood, Sydney, Burwood Council, New South Wales, 2134, Australia",-33.8688236,151.1046689,Caltex,145.9,165.9
618,"560-562 Victoria Road, ERMINGTON NSW 2115","Victoria Road, Ermington, Sydney, City of Parramatta Council, New South Wales, 2115, Australia",-33.813803,151.0523784,Caltex,126.9,147.9
620,"309 Victoria Rd, RYDALMERE NSW 2116","309, Victoria Road, Rydalmere, Sydney, City of Parramatta Council, New South Wales, 2116, Australia",-33.811962,151.037119,Caltex,151.9,172.9
624,"68 Harold St, MACQUARIE FIELDS NSW 2564","Harold Street, Macquarie Fields, Sydney, Campbelltown City Council, New South Wales, 2564, Australia",-33.9975964,150.8900495,Caltex,144.9,165.9
625,"334-336 Parramatta Rd, HOMEBUSH WEST NSW 2140","334-336, Parramatta Road, Homebush West, Sydney, Strathfield Municipal Council, New South Wales, 2140, Australia",-33.8581543,151.0681261,Caltex,149.9,170.9
626,"114 Taren Point Rd, TAREN POINT NSW 2229","Taren Point Road, Taren Point, Sydney, Sutherland Shire Council, New South Wales, 2229, Australia",-34.0264058,151.1203396,Caltex,149.9,170.9
643,"38 John St, The Oaks NSW 2570","38, John Street, The Oaks, Wollondilly Shire Council, New South Wales, 2570, Australia",-34.0801666,150.5704726,Caltex,139.9,Not Selling P98
666,"740-742 Pittwater Rd, BROOKVALE NSW 2100","Star Mart, 740-742, Pittwater Road, Brookvale, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2100, Australia",-33.76148035,151.2743708,Caltex,148.9,Not Selling P98
669,"532 Old Northern Road, Dural NSW 2158","532, Old Northern Road, Round Corner, Dural, Sydney, The Hills Shire Council, Hills District, New South Wales, 2158, Australia",-33.6934847,151.0202716,Caltex,151.9,171.9
674,"153 Forest Way, Belrose NSW 2085","Forest Way, Belrose, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2085, Australia",-33.740244,151.2202969,Caltex,Not Selling U91    ,170.9
683,"176 Warringah Rd, BEACON HILL NSW 2100","Caltex, 176, Warringah Road, Beacon Hill, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2100, Australia",-33.7538434,151.2603475,Caltex,149.9,Not Selling P98
684,"475 Cleveland St, Redfern NSW 2016","Cleveland Street, Redfern, Sydney, Council of the City of Sydney, New South Wales, 2016, Australia",-33.8894692,151.2045522,Caltex,137.9,157.9
709,"133 Wyndham Street, ALEXANDRIA NSW 2015","Wyndham Street, Macdonaldtown, Alexandria, Sydney, Council of the City of Sydney, New South Wales, 2015, Australia",-33.896925,151.1982946,Caltex,139.9,164.9
719,"12-14 Norfolk Street, Ingleburn NSW 2565","Norfolk Street, Ingleburn, Sydney, Campbelltown City Council, New South Wales, 2565, Australia",-33.9991704,150.8634034,Caltex,144.9,164.9
731,"521 Carrington Road, LONDONDERRY NSW 2753","Carrington Road, Londonderry, Sydney, Penrith City Council, New South Wales, 2753, Australia",-33.6455071,150.7393514,Caltex,129.9,153.9
733,"154 Silverwater Rd, SILVERWATER NSW 2128","154, Silverwater Road, Silverwater, Sydney, City of Parramatta Council, New South Wales, 2128, Australia",-33.831671,151.048545,Caltex,128.9,148.9
737,"1141 Castlereagh Rd, Castlereagh NSW 2749","Castlereagh Road, Castlereagh, Sydney, Penrith City Council, New South Wales, 2749, Australia",-33.713405,150.6950022,Caltex,132.9,154.9
738,"1 Avenue of the Americas, Newington NSW 2127","Avenue of the Americas, Newington, Sydney, City of Parramatta Council, New South Wales, 2127, Australia",-33.8351017,151.0548724,Caltex,Not Selling U91    ,148.9
749,"276 Miller Road, Villawood NSW 2144","Miller Road, Villawood, Sydney, Canterbury-Bankstown Council, New South Wales, 2163, Australia",-33.8857301,150.9928045,Caltex,129.9,150.9
754,"1 DUNN RD, SMEATON GRANGE NSW 2567","Dunn Road, Smeaton Grange, Sydney, Camden Council, New South Wales, 2567, Australia",-34.0327845,150.7549063,Caltex,Not Selling U91    ,Not Selling P98
766,"797 Pennant Hills Road, CARLINGFORD NSW 2118","797-799, Pennant Hills Road, Mobbs Hill, Carlingford, Sydney, City of Parramatta Council, New South Wales, 2118, Australia",-33.7757819,151.0516532,Caltex,155.9,176.9
769,"131 Pennant Hills Rd, CARLINGFORD NSW 2118","Pennant Hills Road, Carlingford, Sydney, City of Parramatta Council, New South Wales, 2118, Australia",-33.7743611,151.0512318,Caltex,155.9,176.9
779,"431 The Entrance Rd, LONG JETTY NSW 2261","Caltex, 431-495, The Entrance Road, Long Jetty, Central Coast Council, New South Wales, 2261, Australia",-33.3600975,151.4828687,Caltex,159.9,180.9
785,"16-38 Military Rd, Neutral Bay NSW 2089","Military Road, Neutral Bay, Sydney, North Sydney Council, Lower North Shore, New South Wales, 2089, Australia",-33.8297198,151.2146364,Caltex,Not Selling U91    ,Not Selling P98
804,"50 Bells Line of Road, NORTH RICHMOND NSW 2754","Bells Line of Road, North Richmond, Sydney, Hawkesbury City Council, New South Wales, 2754, Australia",-33.5718933,150.7102082,Caltex,141.9,166.9
828,"1135 Pacific Highway, LAKE MUNMORAH NSW 2259","Pacific Highway, Lake Munmorah, Central Coast Council, New South Wales, 2259, Australia",-33.1879924,151.5562649,Caltex,159.9,180.9
829,"2893 Nelson Bay Rd, SALT ASH NSW 2318","Nelson Bay Road, Salt Ash, Port Stephens Council, New South Wales, 2318, Australia",-32.7925933,151.8976299,Caltex,155.9,176.9
830,"100 Bonnyrigg Avenue, Bonnyrigg NSW 2177","Bonnyrigg Avenue, Bonnyrigg, Sydney, Fairfield City Council, New South Wales, 2177, Australia",-33.8900507,150.8852957,Caltex,134.9,154.9
836,"277 Newtown Road, Bega NSW 2550","Newtown Road, Bega, Bega Valley Shire Council, New South Wales, 2550, Australia",-36.6894691,149.8394297,Caltex,144.9,Not Selling P98
842,"7 Lake Albert Road, EAST WAGGA WAGGA NSW 2650","Lake Albert Road, East Wagga Wagga, Wagga Wagga City Council, New South Wales, 2650, Australia",-35.1207514,147.3782318,Caltex,Not Selling U91    ,Not Selling P98
847,"1509-1511 Pittwater Road, NORTH NARRABEEN NSW 2101","Pittwater Road, Narrabeen, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2101, Australia",-33.7119101,151.296933,Caltex,148.9,Not Selling P98
852,"12 Verner Street, GOULBURN NSW 2580","Verner Street, Goulburn, Goulburn Mulwaree Council, New South Wales, 2580, Australia",-34.7515674,149.7085752,Caltex,Not Selling U91    ,Not Selling P98
861,"1 High Street, BOMBALA NSW 2632","High Street, Bombala, Snowy Monaro Regional Council, New South Wales, 2632, Australia",-36.9070534,149.2379428,Caltex,Not Selling U91    ,Not Selling P98
864,"83 Mustang Dr, RUTHERFORD NSW 2320","Mustang Drive, Rutherford, Maitland City Council, New South Wales, 2320, Australia",-32.7059941,151.5029298,Caltex,Not Selling U91    ,Not Selling P98
867,"240 Prospect Highway, Seven Hills NSW 2147","Prospect Highway, Seven Hills, Sydney, Blacktown City Council, New South Wales, 2147, Australia",-33.7709352,150.9388942,Caltex,136.9,156.9
870,"111 James Street, Dunoon NSW 2480","James Street, Dunoon, Lismore City Council, New South Wales, 2480, Australia",-28.6898741,153.314017,Caltex,157.9,Not Selling P98
